year,site,doy,week,tot.obs.length,species,caste,bee.sum,plant.species,plant.family
2016,Gothic.Spires,168,7,60,flavifrons,queen,2,Taraxacum.officinale,Asteraceae
2016,Gothic.Spires,168,7,60,insularis,queen,1,Senecio.serra.var.admirabilis,Asteraceae
2016,Gothic.Spires,168,7,60,insularis,queen,1,Taraxacum.officinale,Asteraceae
2016,Gothic.Spires,168,7,60,mixtus,queen,1,Mertensia.ciliata,Boraginaceae
2016,Gothic.Spires,168,7,60,rufocinctus,queen,3,Taraxacum.officinale,Asteraceae
2016,Gothic.Spires,168,7,60,sylvicola,queen,1,Taraxacum.officinale,Asteraceae
2016,Gothic.Spires,176,8,60,bifarius,queen,2,Dodecatheon.pulchellum,Primulaceae
2016,Gothic.Spires,176,8,60,bifarius,queen,1,Hydrophyllum.fendleri,Hydrophyllaceae
2016,Gothic.Spires,176,8,60,bifarius,queen,1,Mertensia.ciliata,Boraginaceae
2016,Gothic.Spires,176,8,60,bifarius,worker,1,Hydrophyllum.fendleri,Hydrophyllaceae
2016,Gothic.Spires,176,8,60,flavifrons,queen,1,Dodecatheon.pulchellum,Primulaceae
2016,Gothic.Spires,176,8,60,flavifrons,queen,4,Hydrophyllum.fendleri,Hydrophyllaceae
2016,Gothic.Spires,176,8,60,flavifrons,queen,1,Mertensia.ciliata,Boraginaceae
2016,Gothic.Spires,176,8,60,flavifrons,worker,1,Hydrophyllum.fendleri,Hydrophyllaceae
2016,Gothic.Spires,176,8,60,insularis,queen,3,Hydrophyllum.fendleri,Hydrophyllaceae
2016,Gothic.Spires,181,9,60,bifarius,queen,1,Lathyrus.lanszwertii.var.leucanthus,Fabaceae
2016,Gothic.Spires,181,9,60,bifarius,queen,1,Vicia.americana,Fabaceae
2016,Gothic.Spires,181,9,60,bifarius,worker,1,Dodecatheon.pulchellum,Primulaceae
2016,Gothic.Spires,181,9,60,bifarius,worker,1,Hydrophyllum.fendleri,Hydrophyllaceae
2016,Gothic.Spires,181,9,60,flavifrons,queen,3,Hydrophyllum.fendleri,Hydrophyllaceae
2016,Gothic.Spires,181,9,60,flavifrons,worker,3,Mertensia.ciliata,Boraginaceae
2016,Gothic.Spires,181,9,60,rufocinctus,queen,1,Dodecatheon.pulchellum,Primulaceae
2016,Gothic.Spires,181,9,60,rufocinctus,worker,1,Dodecatheon.pulchellum,Primulaceae
2016,Gothic.Spires,181,9,60,sylvicola,queen,1,Hydrophyllum.fendleri,Hydrophyllaceae
2016,Gothic.Spires,191,10,60,appositus,queen,1,Vicia.americana,Fabaceae
2016,Gothic.Spires,191,10,60,appositus,worker,2,Vicia.americana,Fabaceae
2016,Gothic.Spires,191,10,60,bifarius,queen,1,Helianthella.quinquenervis,Asteraceae
2016,Gothic.Spires,191,10,60,bifarius,queen,1,Vicia.americana,Fabaceae
2016,Gothic.Spires,191,10,60,flavifrons,queen,1,Aconitum.columbianum,Ranunculaceae
2016,Gothic.Spires,191,10,60,flavifrons,queen,2,Vicia.americana,Fabaceae
2016,Gothic.Spires,191,10,60,flavifrons,worker,1,Helianthella.quinquenervis,Asteraceae
2016,Gothic.Spires,191,10,60,insularis,queen,1,Helianthella.quinquenervis,Asteraceae
2016,Gothic.Spires,191,10,60,rufocinctus,queen,1,Helianthella.quinquenervis,Asteraceae
2016,Gothic.Spires,198,11,60,appositus,worker,1,Trifolium.pratense,Fabaceae
2016,Gothic.Spires,198,11,60,appositus,worker,1,Vicia.americana,Fabaceae
2016,Gothic.Spires,198,11,60,bifarius,queen,2,Helianthella.quinquenervis,Asteraceae
2016,Gothic.Spires,198,11,60,bifarius,worker,2,Helianthella.quinquenervis,Asteraceae
2016,Gothic.Spires,198,11,60,bifarius,worker,1,Potentilla.fruticosa,Rosaceae
2016,Gothic.Spires,198,11,60,bifarius,worker,1,Trifolium.pratense,Fabaceae
2016,Gothic.Spires,198,11,60,flavifrons,queen,1,Delphinium.barbeyi,Ranunculaceae
2016,Gothic.Spires,198,11,60,flavifrons,worker,2,Aconitum.columbianum,Ranunculaceae
2016,Gothic.Spires,198,11,60,flavifrons,worker,1,Arnica.parryi,Asteraceae
2016,Gothic.Spires,198,11,60,flavifrons,worker,3,Delphinium.barbeyi,Ranunculaceae
2016,Gothic.Spires,198,11,60,flavifrons,worker,4,Helianthella.quinquenervis,Asteraceae
2016,Gothic.Spires,198,11,60,flavifrons,worker,1,Solidago.multiradiata,Asteraceae
2016,Gothic.Spires,198,11,60,melanopygus,worker,1,Helianthella.quinquenervis,Asteraceae
2016,Gothic.Spires,198,11,60,rufocinctus,male,1,Trifolium.pratense,Fabaceae
2016,Gothic.Spires,198,11,60,rufocinctus,worker,1,Helianthella.quinquenervis,Asteraceae
2016,Gothic.Spires,198,11,60,sylvicola,worker,1,Helianthella.quinquenervis,Asteraceae
2016,Gothic.Spires,204,12,60,appositus,worker,1,Aconitum.columbianum,Ranunculaceae
2016,Gothic.Spires,204,12,60,appositus,worker,6,Delphinium.barbeyi,Ranunculaceae
2016,Gothic.Spires,204,12,60,bifarius,male,1,Senecio.bigelovii,Asteraceae
2016,Gothic.Spires,204,12,60,bifarius,queen,2,Senecio.bigelovii,Asteraceae
2016,Gothic.Spires,204,12,60,bifarius,worker,1,Potentilla.fruticosa,Rosaceae
2016,Gothic.Spires,204,12,60,bifarius,worker,1,Solidago.multiradiata,Asteraceae
2016,Gothic.Spires,204,12,60,bifarius,worker,1,Trifolium.repens,Fabaceae
2016,Gothic.Spires,204,12,60,flavifrons,worker,6,Aconitum.columbianum,Ranunculaceae
2016,Gothic.Spires,204,12,60,flavifrons,worker,1,Cirsium.parryi,Asteraceae
2016,Gothic.Spires,204,12,60,flavifrons,worker,3,Delphinium.barbeyi,Ranunculaceae
2016,Gothic.Spires,204,12,60,nevadensis,worker,1,Delphinium.barbeyi,Ranunculaceae
2016,Gothic.Spires,204,12,60,sylvicola,worker,1,Senecio.bigelovii,Asteraceae
2016,Gothic.Spires,204,12,60,sylvicola,worker,1,Solidago.multiradiata,Asteraceae
2016,Gothic.Spires,212,13,60,appositus,worker,4,Delphinium.barbeyi,Ranunculaceae
2016,Gothic.Spires,212,13,60,bifarius,worker,3,Heliomeris.multiflora,Asteraceae
2016,Gothic.Spires,212,13,60,bifarius,worker,3,Trifolium.repens,Fabaceae
2016,Gothic.Spires,212,13,60,flavifrons,male,2,Arnica.parryi,Asteraceae
2016,Gothic.Spires,212,13,60,flavifrons,male,4,Senecio.bigelovii,Asteraceae
2016,Gothic.Spires,212,13,60,flavifrons,worker,3,Delphinium.barbeyi,Ranunculaceae
2016,Gothic.Spires,212,13,60,flavifrons,worker,1,Gentianopsis.detonsa,Gentianaceae
2016,Gothic.Spires,212,13,60,flavifrons,worker,1,Trifolium.repens,Fabaceae
2016,Gothic.Spires,212,13,60,frigidus,male,1,Solidago.multiradiata,Asteraceae
2016,Gothic.Spires,212,13,60,insularis,male,4,Heliomeris.multiflora,Asteraceae
2016,Gothic.Spires,212,13,60,insularis,male,3,Senecio.bigelovii,Asteraceae
2016,Gothic.Spires,215,14,60,appositus,worker,4,Delphinium.barbeyi,Ranunculaceae
2016,Gothic.Spires,215,14,60,bifarius,worker,3,Heliomeris.multiflora,Asteraceae
2016,Gothic.Spires,215,14,60,bifarius,worker,3,Trifolium.repens,Fabaceae
2016,Gothic.Spires,215,14,60,flavifrons,male,2,Arnica.parryi,Asteraceae
2016,Gothic.Spires,215,14,60,flavifrons,male,4,Senecio.bigelovii,Asteraceae
2016,Gothic.Spires,215,14,60,flavifrons,worker,3,Delphinium.barbeyi,Ranunculaceae
2016,Gothic.Spires,215,14,60,flavifrons,worker,1,Gentianopsis.detonsa,Gentianaceae
2016,Gothic.Spires,215,14,60,flavifrons,worker,1,Trifolium.repens,Fabaceae
2016,Gothic.Spires,215,14,60,frigidus,male,1,Solidago.multiradiata,Asteraceae
2016,Gothic.Spires,215,14,60,insularis,male,4,Heliomeris.multiflora,Asteraceae
2016,Gothic.Spires,215,14,60,insularis,male,3,Senecio.bigelovii,Asteraceae
2016,Gothic.Spires,226,15,60,appositus,male,1,Gentianopsis.detonsa,Gentianaceae
2016,Gothic.Spires,226,15,60,appositus,male,2,Trifolium.pratense,Fabaceae
2016,Gothic.Spires,226,15,60,appositus,queen,1,Gentianopsis.detonsa,Gentianaceae
2016,Gothic.Spires,226,15,60,bifarius,male,2,Symphyotrichum.foliaceum,Asteraceae
2016,Gothic.Spires,226,15,60,bifarius,male,14,Heliomeris.multiflora,Asteraceae
2016,Gothic.Spires,226,15,60,bifarius,worker,1,Gentianopsis.detonsa,Gentianaceae
2016,Gothic.Spires,226,15,60,bifarius,worker,8,Heliomeris.multiflora,Asteraceae
2016,Gothic.Spires,226,15,60,bifarius,worker,2,Potentilla.fruticosa,Rosaceae
2016,Gothic.Spires,226,15,60,bifarius,worker,1,Trifolium.repens,Fabaceae
2016,Gothic.Spires,226,15,60,californicus,worker,1,Gentianella.acuta,Gentianaceae
2016,Gothic.Spires,226,15,60,flavifrons,male,1,Symphyotrichum.foliaceum,Asteraceae
2016,Gothic.Spires,226,15,60,flavifrons,male,1,Heliomeris.multiflora,Asteraceae
2016,Gothic.Spires,226,15,60,flavifrons,worker,1,Gentianopsis.detonsa,Gentianaceae
2016,Gothic.Spires,226,15,60,frigidus,male,1,Symphyotrichum.foliaceum,Asteraceae
2016,Gothic.Spires,226,15,60,insularis,male,18,Symphyotrichum.foliaceum,Asteraceae
2016,Gothic.Spires,226,15,60,insularis,male,11,Heliomeris.multiflora,Asteraceae
2016,Gothic.Spires,226,15,60,mixtus,worker,1,Symphyotrichum.foliaceum,Asteraceae
2016,Gothic.Spires,226,15,60,occidentalis,male,1,Heliomeris.multiflora,Asteraceae
2016,Gothic.Spires,226,15,60,rufocinctus,male,1,Heliomeris.multiflora,Asteraceae
2016,Gothic.Spires,235,16,60,bifarius,male,8,Heliomeris.multiflora,Asteraceae
2016,Gothic.Spires,235,16,60,bifarius,worker,3,Heliomeris.multiflora,Asteraceae
2016,Gothic.Spires,235,16,60,flavifrons,male,2,Symphyotrichum.foliaceum,Asteraceae
2016,Gothic.Spires,235,16,60,flavifrons,male,1,Heliomeris.multiflora,Asteraceae
2016,Gothic.Spires,235,16,60,insularis,male,3,Symphyotrichum.foliaceum,Asteraceae
2016,Gothic.Spires,235,16,60,insularis,male,1,Cirsium.parryi,Asteraceae
2016,Gothic.Spires,235,16,60,insularis,male,3,Heliomeris.multiflora,Asteraceae
2016,Gothic.Spires,235,16,60,mixtus,male,1,Symphyotrichum.foliaceum,Asteraceae
2016,Gothic.Spires,235,16,60,occidentalis,male,2,Heliomeris.multiflora,Asteraceae
2016,Gothic.Spires,235,16,60,occidentalis,worker,1,Heliomeris.multiflora,Asteraceae
2016,Gothic.Spires,248,17,60,bifarius,male,10,Heliomeris.multiflora,Asteraceae
2016,Gothic.Spires,248,17,60,insularis,male,5,Symphyotrichum.foliaceum,Asteraceae
2016,Gothic.Spires,248,17,60,insularis,male,12,Heliomeris.multiflora,Asteraceae
2016,Gothic.Spires,248,17,60,rufocinctus,male,1,Symphyotrichum.foliaceum,Asteraceae
2016,Gothic.Spires,248,17,60,sylvicola,male,1,Heliomeris.multiflora,Asteraceae
2016,Rosy.Hills,151,5,60,bifarius,queen,2,Mertensia.fusiformis,Boraginaceae
2016,Rosy.Hills,151,5,60,californicus,queen,1,Mertensia.fusiformis,Boraginaceae
2016,Rosy.Hills,159,6,60,bifarius,queen,2,Mertensia.fusiformis,Boraginaceae
2016,Rosy.Hills,159,6,60,californicus,queen,1,Delphinium.nuttallianum,Ranunculaceae
2016,Rosy.Hills,159,6,60,flavifrons,queen,1,Ribes.montigenum,Grossulariaceae
2016,Rosy.Hills,159,6,60,rufocinctus,queen,1,Mertensia.fusiformis,Boraginaceae
2016,Rosy.Hills,159,6,60,rufocinctus,queen,1,Osmorhiza.occidentalis,Apiaceae
2016,Rosy.Hills,167,7,60,californicus,queen,2,Delphinium.nuttallianum,Ranunculaceae
2016,Rosy.Hills,167,7,60,flavifrons,queen,2,Hydrophyllum.fendleri,Hydrophyllaceae
2016,Rosy.Hills,167,7,60,flavifrons,queen,1,Lupinus.sericeus.var.sericeus,Fabaceae
2016,Rosy.Hills,167,7,60,rufocinctus,queen,1,Lathyrus.lanszwertii.var.leucanthus,Fabaceae
2016,Rosy.Hills,173,8,60,appositus,queen,2,Delphinium.nuttallianum,Ranunculaceae
2016,Rosy.Hills,173,8,60,bifarius,queen,1,Hydrophyllum.fendleri,Hydrophyllaceae
2016,Rosy.Hills,173,8,60,bifarius,queen,1,Lathyrus.lanszwertii.var.leucanthus,Fabaceae
2016,Rosy.Hills,173,8,60,bifarius,queen,2,Lupinus.sericeus.var.sericeus,Fabaceae
2016,Rosy.Hills,173,8,60,californicus,queen,2,Delphinium.nuttallianum,Ranunculaceae
2016,Rosy.Hills,173,8,60,californicus,queen,2,Lathyrus.lanszwertii.var.leucanthus,Fabaceae
2016,Rosy.Hills,173,8,60,flavifrons,queen,2,Delphinium.nuttallianum,Ranunculaceae
2016,Rosy.Hills,173,8,60,flavifrons,queen,2,Hydrophyllum.fendleri,Hydrophyllaceae
2016,Rosy.Hills,173,8,60,flavifrons,worker,2,Hydrophyllum.fendleri,Hydrophyllaceae
2016,Rosy.Hills,173,8,60,nevadensis,queen,1,Hydrophyllum.fendleri,Hydrophyllaceae
2016,Rosy.Hills,179,9,60,appositus,worker,1,Vicia.americana,Fabaceae
2016,Rosy.Hills,179,9,60,bifarius,queen,1,Lupinus.sericeus.var.sericeus,Fabaceae
2016,Rosy.Hills,179,9,60,bifarius,queen,1,Wyethia.arizonica,Asteraceae
2016,Rosy.Hills,179,9,60,californicus,queen,1,Aconitum.columbianum,Ranunculaceae
2016,Rosy.Hills,179,9,60,californicus,queen,1,Frasera.speciosa,Gentianaceae
2016,Rosy.Hills,179,9,60,californicus,queen,2,Lathyrus.lanszwertii.var.leucanthus,Fabaceae
2016,Rosy.Hills,179,9,60,californicus,queen,1,Lupinus.sericeus.var.sericeus,Fabaceae
2016,Rosy.Hills,179,9,60,californicus,queen,6,Vicia.americana,Fabaceae
2016,Rosy.Hills,179,9,60,flavifrons,queen,1,Hydrophyllum.fendleri,Hydrophyllaceae
2016,Rosy.Hills,179,9,60,insularis,queen,1,Hydrophyllum.fendleri,Hydrophyllaceae
2016,Rosy.Hills,179,9,60,rufocinctus,queen,1,Rosa.blanda,Rosaceae
2016,Rosy.Hills,188,10,60,appositus,queen,1,Aconitum.columbianum,Ranunculaceae
2016,Rosy.Hills,188,10,60,appositus,queen,3,Delphinium.barbeyi,Ranunculaceae
2016,Rosy.Hills,188,10,60,appositus,queen,5,Vicia.americana,Fabaceae
2016,Rosy.Hills,188,10,60,appositus,worker,3,Aconitum.columbianum,Ranunculaceae
2016,Rosy.Hills,188,10,60,appositus,worker,1,Vicia.americana,Fabaceae
2016,Rosy.Hills,188,10,60,bifarius,queen,1,Hymenoxys.hoopesii,Asteraceae
2016,Rosy.Hills,188,10,60,bifarius,worker,5,Eremogone.congesta,Caryophyllaceae
2016,Rosy.Hills,188,10,60,californicus,queen,7,Vicia.americana,Fabaceae
2016,Rosy.Hills,188,10,60,flavifrons,queen,1,Vicia.americana,Fabaceae
2016,Rosy.Hills,188,10,60,flavifrons,worker,3,Aconitum.columbianum,Ranunculaceae
2016,Rosy.Hills,188,10,60,insularis,queen,1,Hymenoxys.hoopesii,Asteraceae
2016,Rosy.Hills,188,10,60,insularis,queen,2,Wyethia.arizonica,Asteraceae
2016,Rosy.Hills,188,10,60,rufocinctus,worker,2,Hymenoxys.hoopesii,Asteraceae
2016,Rosy.Hills,195,11,60,appositus,worker,3,Aconitum.columbianum,Ranunculaceae
2016,Rosy.Hills,195,11,60,appositus,worker,3,Delphinium.barbeyi,Ranunculaceae
2016,Rosy.Hills,195,11,60,bifarius,queen,1,Agastache.urticifolia,Lamiaceae
2016,Rosy.Hills,195,11,60,bifarius,queen,1,Hymenoxys.hoopesii,Asteraceae
2016,Rosy.Hills,195,11,60,bifarius,queen,2,Helianthella.quinquenervis,Asteraceae
2016,Rosy.Hills,195,11,60,bifarius,queen,1,Wyethia.arizonica,Asteraceae
2016,Rosy.Hills,195,11,60,bifarius,worker,2,Hymenoxys.hoopesii,Asteraceae
2016,Rosy.Hills,195,11,60,bifarius,worker,3,Eremogone.congesta,Caryophyllaceae
2016,Rosy.Hills,195,11,60,bifarius,worker,9,Helianthella.quinquenervis,Asteraceae
2016,Rosy.Hills,195,11,60,californicus,worker,1,Delphinium.barbeyi,Ranunculaceae
2016,Rosy.Hills,195,11,60,flavifrons,worker,5,Aconitum.columbianum,Ranunculaceae
2016,Rosy.Hills,195,11,60,flavifrons,worker,1,Helianthella.quinquenervis,Asteraceae
2016,Rosy.Hills,195,11,60,frigidus,worker,1,Hymenoxys.hoopesii,Asteraceae
2016,Rosy.Hills,195,11,60,insularis,queen,1,Hymenoxys.hoopesii,Asteraceae
2016,Rosy.Hills,195,11,60,insularis,queen,2,Helianthella.quinquenervis,Asteraceae
2016,Rosy.Hills,195,11,60,insularis,queen,1,Wyethia.arizonica,Asteraceae
2016,Rosy.Hills,195,11,60,melanopygus,worker,2,Eremogone.congesta,Caryophyllaceae
2016,Rosy.Hills,195,11,60,rufocinctus,worker,1,Hymenoxys.hoopesii,Asteraceae
2016,Rosy.Hills,195,11,60,rufocinctus,worker,2,Helianthella.quinquenervis,Asteraceae
2016,Rosy.Hills,201,12,60,appositus,queen,1,Delphinium.barbeyi,Ranunculaceae
2016,Rosy.Hills,201,12,60,appositus,queen,1,Senecio.bigelovii,Asteraceae
2016,Rosy.Hills,201,12,60,appositus,worker,1,Delphinium.barbeyi,Ranunculaceae
2016,Rosy.Hills,201,12,60,bifarius,queen,1,Agastache.urticifolia,Lamiaceae
2016,Rosy.Hills,201,12,60,bifarius,queen,1,Hymenoxys.hoopesii,Asteraceae
2016,Rosy.Hills,201,12,60,bifarius,worker,1,Aconitum.columbianum,Ranunculaceae
2016,Rosy.Hills,201,12,60,bifarius,worker,13,Helianthella.quinquenervis,Asteraceae
2016,Rosy.Hills,201,12,60,centralis,worker,1,Hymenoxys.hoopesii,Asteraceae
2016,Rosy.Hills,201,12,60,flavifrons,worker,2,Aconitum.columbianum,Ranunculaceae
2016,Rosy.Hills,201,12,60,flavifrons,worker,3,Agastache.urticifolia,Lamiaceae
2016,Rosy.Hills,201,12,60,flavifrons,worker,3,Delphinium.barbeyi,Ranunculaceae
2016,Rosy.Hills,201,12,60,flavifrons,worker,2,Helianthella.quinquenervis,Asteraceae
2016,Rosy.Hills,201,12,60,flavifrons,worker,1,Vicia.americana,Fabaceae
2016,Rosy.Hills,201,12,60,insularis,queen,1,Hymenoxys.hoopesii,Asteraceae
2016,Rosy.Hills,201,12,60,insularis,queen,1,Erigeron.elatior,Asteraceae
2016,Rosy.Hills,201,12,60,nevadensis,worker,1,Delphinium.barbeyi,Ranunculaceae
2016,Rosy.Hills,201,12,60,rufocinctus,queen,1,Hymenoxys.hoopesii,Asteraceae
2016,Rosy.Hills,201,12,60,rufocinctus,queen,1,Helianthella.quinquenervis,Asteraceae
2016,Rosy.Hills,201,12,60,rufocinctus,worker,2,Helianthella.quinquenervis,Asteraceae
2016,Rosy.Hills,210,13,60,bifarius,queen,1,Agastache.urticifolia,Lamiaceae
2016,Rosy.Hills,210,13,60,bifarius,worker,1,Agastache.urticifolia,Lamiaceae
2016,Rosy.Hills,210,13,60,bifarius,worker,2,Helianthella.quinquenervis,Asteraceae
2016,Rosy.Hills,210,13,60,californicus,worker,1,Cirsium.parryi,Asteraceae
2016,Rosy.Hills,210,13,60,californicus,worker,1,Delphinium.barbeyi,Ranunculaceae
2016,Rosy.Hills,210,13,60,flavifrons,male,1,Agastache.urticifolia,Lamiaceae
2016,Rosy.Hills,210,13,60,flavifrons,worker,1,Aconitum.columbianum,Ranunculaceae
2016,Rosy.Hills,210,13,60,flavifrons,worker,1,Delphinium.barbeyi,Ranunculaceae
2016,Rosy.Hills,215,14,60,bifarius,male,1,Erigeron.elatior,Asteraceae
2016,Rosy.Hills,215,14,60,bifarius,male,1,Heliomeris.multiflora,Asteraceae
2016,Rosy.Hills,215,14,60,bifarius,worker,3,Erigeron.elatior,Asteraceae
2016,Rosy.Hills,215,14,60,bifarius,worker,2,Heterotheca.villosa,Asteraceae
2016,Rosy.Hills,215,14,60,insularis,male,1,Erigeron.elatior,Asteraceae
2016,Rosy.Hills,215,14,60,insularis,male,1,Heliomeris.multiflora,Asteraceae
2016,Rosy.Hills,215,14,60,insularis,male,1,Senecio.bigelovii,Asteraceae
2016,Rosy.Hills,225,15,60,bifarius,male,1,Ericameria.parryi,Asteraceae
2016,Rosy.Hills,225,15,60,bifarius,worker,2,Ericameria.parryi,Asteraceae
2016,Rosy.Hills,225,15,60,flavifrons,male,1,Cirsium.parryi,Asteraceae
2016,Rosy.Hills,225,15,60,flavifrons,male,1,Eremogone.congesta,Caryophyllaceae
2016,Rosy.Hills,225,15,60,flavifrons,male,2,Ericameria.parryi,Asteraceae
2016,Rosy.Hills,225,15,60,flavifrons,male,1,Heliomeris.multiflora,Asteraceae
2016,Rosy.Hills,225,15,60,flavifrons,male,1,Heterotheca.villosa,Asteraceae
2016,Rosy.Hills,225,15,60,flavifrons,male,2,Senecio.bigelovii,Asteraceae
2016,Rosy.Hills,225,15,60,frigidus,male,1,Erigeron.elatior,Asteraceae
2016,Rosy.Hills,225,15,60,insularis,male,14,Ericameria.parryi,Asteraceae
2016,Rosy.Hills,225,15,60,insularis,male,2,Heliomeris.multiflora,Asteraceae
2016,Rosy.Hills,225,15,60,insularis,male,1,Solidago.multiradiata,Asteraceae
2016,Rosy.Hills,238,16,60,appositus,male,2,Ericameria.parryi,Asteraceae
2016,Rosy.Hills,238,16,60,bifarius,male,2,Ericameria.parryi,Asteraceae
2016,Rosy.Hills,238,16,60,bifarius,male,2,Heliomeris.multiflora,Asteraceae
2016,Rosy.Hills,238,16,60,bifarius,worker,1,Heliomeris.multiflora,Asteraceae
2016,Rosy.Hills,238,16,60,californicus,male,1,Ericameria.parryi,Asteraceae
2016,Rosy.Hills,238,16,60,flavifrons,male,1,Ericameria.parryi,Asteraceae
2016,Rosy.Hills,238,16,60,insularis,male,3,Ericameria.parryi,Asteraceae
2016,Rosy.Hills,238,16,60,insularis,male,1,Heliomeris.multiflora,Asteraceae
2016,Rosy.Hills,238,16,60,insularis,male,1,Heterotheca.villosa,Asteraceae
2016,Rosy.Hills,238,16,60,insularis,queen,1,Ericameria.parryi,Asteraceae
2016,Rosy.Hills,238,16,60,rufocinctus,male,1,Ericameria.parryi,Asteraceae
2016,Rosy.Hills,250,17,60,bifarius,male,2,Ericameria.parryi,Asteraceae
2016,Rosy.Hills,250,17,60,bifarius,male,1,Heliomeris.multiflora,Asteraceae
2016,Rosy.Hills,250,17,60,insularis,male,6,Ericameria.parryi,Asteraceae
2016,Rosy.Hills,257,18,60,appositus,male,2,Ericameria.parryi,Asteraceae
2016,Rosy.Hills,257,18,60,bifarius,male,1,Heliomeris.multiflora,Asteraceae
2016,Rosy.Hills,257,18,60,insularis,male,2,Ericameria.parryi,Asteraceae
2016,Stormy.Pass,154,5,60,bifarius,queen,1,Mertensia.fusiformis,Boraginaceae
2016,Stormy.Pass,154,5,60,bifarius,queen,1,Salix.sp,Salicaceae
2016,Stormy.Pass,163,6,60,appositus,queen,3,Delphinium.nuttallianum,Ranunculaceae
2016,Stormy.Pass,163,6,60,californicus,queen,1,Delphinium.nuttallianum,Ranunculaceae
2016,Stormy.Pass,163,6,60,flavifrons,queen,1,Hydrophyllum.capitatum,Hydrophyllaceae
2016,Stormy.Pass,163,6,60,flavifrons,queen,4,Hydrophyllum.fendleri,Hydrophyllaceae
2016,Stormy.Pass,163,6,60,flavifrons,queen,1,Mertensia.fusiformis,Boraginaceae
2016,Stormy.Pass,167,7,60,appositus,queen,9,Delphinium.nuttallianum,Ranunculaceae
2016,Stormy.Pass,167,7,60,californicus,queen,1,Delphinium.nuttallianum,Ranunculaceae
2016,Stormy.Pass,167,7,60,flavifrons,queen,2,Delphinium.nuttallianum,Ranunculaceae
2016,Stormy.Pass,167,7,60,flavifrons,queen,6,Hydrophyllum.fendleri,Hydrophyllaceae
2016,Stormy.Pass,167,7,60,flavifrons,queen,2,Mertensia.ciliata,Boraginaceae
2016,Stormy.Pass,167,7,60,flavifrons,queen,1,Taraxacum.officinale,Asteraceae
2016,Stormy.Pass,167,7,60,flavifrons,queen,1,Viola.nuttallii,Violaceae
2016,Stormy.Pass,167,7,60,insularis,queen,1,Taraxacum.officinale,Asteraceae
2016,Stormy.Pass,167,7,60,mixtus,queen,2,Hydrophyllum.fendleri,Hydrophyllaceae
2016,Stormy.Pass,167,7,60,mixtus,queen,1,Mertensia.fusiformis,Boraginaceae
2016,Stormy.Pass,173,8,60,appositus,queen,7,Delphinium.nuttallianum,Ranunculaceae
2016,Stormy.Pass,173,8,60,appositus,queen,3,Lathyrus.lanszwertii.var.leucanthus,Fabaceae
2016,Stormy.Pass,173,8,60,californicus,queen,1,Lathyrus.lanszwertii.var.leucanthus,Fabaceae
2016,Stormy.Pass,173,8,60,flavifrons,queen,1,Delphinium.nuttallianum,Ranunculaceae
2016,Stormy.Pass,173,8,60,flavifrons,queen,3,Hydrophyllum.fendleri,Hydrophyllaceae
2016,Stormy.Pass,173,8,60,flavifrons,queen,6,Mertensia.ciliata,Boraginaceae
2016,Stormy.Pass,173,8,60,mixtus,queen,1,Hydrophyllum.fendleri,Hydrophyllaceae
2016,Stormy.Pass,173,8,60,rufocinctus,queen,1,Mertensia.ciliata,Boraginaceae
2016,Stormy.Pass,179,9,60,appositus,queen,1,Delphinium.nuttallianum,Ranunculaceae
2016,Stormy.Pass,179,9,60,appositus,queen,1,Lathyrus.lanszwertii.var.leucanthus,Fabaceae
2016,Stormy.Pass,179,9,60,californicus,queen,1,Lathyrus.lanszwertii.var.leucanthus,Fabaceae
2016,Stormy.Pass,179,9,60,flavifrons,queen,1,Hydrophyllum.fendleri,Hydrophyllaceae
